epoch,sat,c1_raw_m,c1_tgd_m,c2_m,if_m,tgd_s,tgd_m,tx_raw_offset_s,tx_tgd_offset_s,tx_if_offset_s,dt_tgd_ns,dt_if_ns,dt_raw_if_ns,dc1_m,c1_raw_back_m,c1_tgd_back_m,if_back_m,c1_raw_residual_m,c1_tgd_residual_m,if_residual_m
2025-01-01 17:31:0.000000,G20,21420560.602,21420566.999,21420557.582,21420565.270,-8.381903171540e-09,-6.396984586051e+00,-7.181871769148e-02,-7.181873902952e-02,-7.181874164448e-02,-2.133804374860e+01,-2.614957944624e+00,-2.395300169322e+01,-6.396984584630e+00,2.142056060200e+07,2.142056699898e+07,2.142056527010e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 17:31:0.000000,G30,24413750.386,24413747.543,24413757.416,24413739.520,3.725290298462e-09,2.843104260467e+00,-8.118690330413e-02,-8.118689382055e-02,-8.118686333221e-02,9.483575008629e+00,3.048834526509e+01,3.997192027372e+01,2.843104261905e+00,2.441375038600e+07,2.441374754290e+07,2.441373951953e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:32:0.000000,G05,20768812.503,20768820.677,20768810.763,20768815.193,-1.071020960810e-08,-8.173924748859e+00,-6.907954290046e-02,-6.907957016574e-02,-6.907956258210e-02,-2.726527813246e+01,7.583640895814e+00,-1.968163723665e+01,-8.173924747854e+00,2.076881250300e+07,2.076882067692e+07,2.076881519257e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:32:0.000000,G11,21569022.187,21569028.939,21569021.367,21569023.454,-8.847564458850e-09,-6.752372618611e+00,-7.119399657852e-02,-7.119401910201e-02,-7.119400965400e-02,-2.252349064202e+01,9.448012011637e+00,-1.307547863039e+01,-6.752372618765e+00,2.156902218700e+07,2.156902893937e+07,2.156902345450e+07,-7.450580596924e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 17:32:0.000000,G13,20389665.635,20389674.164,20389665.685,20389665.558,-1.117587089539e-08,-8.529312781404e+00,-6.870466533950e-02,-6.870469379023e-02,-6.870467625757e-02,-2.845072499813e+01,1.753265373161e+01,-1.091807126652e+01,-8.529312781990e+00,2.038966563500e+07,2.038967416431e+07,2.038966555771e+07,0.000000000000e+00,0.000000000000e+00,-3.725290298462e-09
2025-01-01 17:32:0.000000,G20,21435354.869,21435361.266,21435352.699,21435358.223,-8.381903171540e-09,-6.396984586051e+00,-7.186806607393e-02,-7.186808741197e-02,-7.186808564434e-02,-2.133804376248e+01,1.767636023664e+00,-1.957040773881e+01,-6.396984584630e+00,2.143535486900e+07,2.143536126598e+07,2.143535822323e+07,3.725290298462e-09,7.450580596924e-09,3.725290298462e-09
2025-01-01 17:32:0.000000,G30,24404398.579,24404395.736,24404405.479,24404387.913,3.725290298462e-09,2.843104260467e+00,-8.115570967089e-02,-8.115570018732e-02,-8.115567036925e-02,9.483574994751e+00,2.981806618285e+01,3.930164117760e+01,2.843104261905e+00,2.440439857900e+07,2.440439573590e+07,2.440438791348e+07,3.725290298462e-09,7.450580596924e-09,3.725290298462e-09
2025-01-01 17:33:0.000000,G05,20770474.334,20770482.508,20770473.094,20770476.251,-1.071020960810e-08,-8.173924748859e+00,-6.908508599176e-02,-6.908511325704e-02,-6.908510309541e-02,-2.726527813246e+01,1.016163735101e+01,-1.710364078145e+01,-8.173924747854e+00,2.077047433400e+07,2.077048250792e+07,2.077047625070e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:33:0.000000,G11,21582748.292,21582755.044,21582747.412,21582749.652,-8.847564458850e-09,-6.752372618611e+00,-7.123978195625e-02,-7.123980447974e-02,-7.123979534109e-02,-2.252349062815e+01,9.138652418139e+00,-1.338483821001e+01,-6.752372618765e+00,2.158274829200e+07,2.158275504437e+07,2.158274965224e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:33:0.000000,G13,20368575.470,20368583.999,20368575.510,20368575.408,-1.117587089539e-08,-8.529312781404e+00,-6.863431606598e-02,-6.863434451671e-02,-6.863432703562e-02,-2.845072499813e+01,1.748109383637e+01,-1.096963116176e+01,-8.529312781990e+00,2.036857547000e+07,2.036858399931e+07,2.036857540817e+07,7.450580596924e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 17:33:0.000000,G20,21450221.915,21450228.312,21450219.215,21450226.088,-8.381903171540e-09,-6.396984586051e+00,-7.191765722042e-02,-7.191767855847e-02,-7.191767952351e-02,-2.133804374860e+01,-9.650402005290e-01,-2.230308394913e+01,-6.396984584630e+00,2.145022191500e+07,2.145022831198e+07,2.145022608847e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:33:0.000000,G30,24395321.379,24395318.536,24395327.769,24395311.502,3.725290298462e-09,2.843104260467e+00,-8.112543202833e-02,-8.112542254476e-02,-8.112539535625e-02,9.483575008629e+00,2.718850983241e+01,3.667208484104e+01,2.843104261905e+00,2.439532137900e+07,2.439531853590e+07,2.439531150180e+07,7.450580596924e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:34:0.000000,G05,20772303.682,20772311.856,20772300.802,20772308.134,-1.071020960810e-08,-8.173924748859e+00,-6.909118785951e-02,-6.909121512479e-02,-6.909121341898e-02,-2.726527811858e+01,1.705809007935e+00,-2.555946911065e+01,-8.173924747854e+00,2.077230368200e+07,2.077231185592e+07,2.077230813370e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:34:0.000000,G11,21596711.887,21596718.639,21596711.587,21596712.351,-8.847564458850e-09,-6.752372618611e+00,-7.128635951505e-02,-7.128638203854e-02,-7.128636990941e-02,-2.252349062815e+01,1.212912831283e+01,-1.039436231531e+01,-6.752372618765e+00,2.159671188700e+07,2.159671863937e+07,2.159671235072e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:34:0.000000,G13,20347911.177,20347919.706,20347910.647,20347911.996,-1.117587089539e-08,-8.529312781404e+00,-6.856538734748e-02,-6.856541579821e-02,-6.856540125603e-02,-2.845072499813e+01,1.454217787855e+01,-1.390854711958e+01,-8.529312781990e+00,2.034791117700e+07,2.034791970631e+07,2.034791199624e+07,0.000000000000e+00,-3.725290298462e-09,0.000000000000e+00
2025-01-01 17:34:0.000000,G20,21465162.105,21465168.502,21465159.835,21465165.614,-8.381903171540e-09,-6.396984586051e+00,-7.196749234846e-02,-7.196751368651e-02,-7.196751243447e-02,-2.133804374860e+01,1.252036752053e+00,-2.008600699654e+01,-6.396984584630e+00,2.146516210500e+07,2.146516850198e+07,2.146516561380e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:34:0.000000,G30,24386523.883,24386521.040,24386529.003,24386515.969,3.725290298462e-09,2.843104260467e+00,-8.109608737819e-02,-8.109607789461e-02,-8.109605725422e-02,9.483575008629e+00,2.064039886229e+01,3.012397387092e+01,2.843104261905e+00,2.438652388300e+07,2.438652103990e+07,2.438651596887e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:35:0.000000,G05,20774293.540,20774301.714,20774291.980,20774295.951,-1.071020960810e-08,-8.173924748859e+00,-6.909782513088e-02,-6.909785239616e-02,-6.909784388444e-02,-2.726527811858e+01,8.511719620796e+00,-1.875355849779e+01,-8.173924747854e+00,2.077429354000e+07,2.077430171392e+07,2.077429595134e+07,-3.725290298462e-09,-7.450580596924e-09,-3.725290298462e-09
2025-01-01 17:35:0.000000,G11,21610914.288,21610921.040,21610913.928,21610914.844,-8.847564458850e-09,-6.752372618611e+00,-7.133373364462e-02,-7.133375616811e-02,-7.133374434834e-02,-2.252349062815e+01,1.181976874709e+01,-1.070372188106e+01,-6.752372618765e+00,2.161091428800e+07,2.161092104037e+07,2.161091484446e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:35:0.000000,G13,20327674.560,20327683.089,20327673.710,20327675.874,-1.117587089539e-08,-8.529312781404e+00,-6.849788520151e-02,-6.849791365224e-02,-6.849790075998e-02,-2.845072501201e+01,1.289226017609e+01,-1.555846483592e+01,-8.529312781990e+00,2.032767456000e+07,2.032768308931e+07,2.032767587387e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:35:0.000000,G20,21480175.145,21480181.542,21480172.805,21480178.762,-8.381903171540e-09,-6.396984586051e+00,-7.201757047737e-02,-7.201759181541e-02,-7.201759092430e-02,-2.133804374860e+01,8.911172216797e-01,-2.044692652692e+01,-6.396984584630e+00,2.148017514500e+07,2.148018154198e+07,2.148017876200e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 17:35:0.000000,G30,24378009.120,24378006.277,24378013.180,24378002.844,3.725290298462e-09,2.843104260467e+00,-8.106768582411e-02,-8.106767634054e-02,-8.106766116549e-02,9.483575008629e+00,1.517504641391e+01,2.465862142254e+01,2.843104261905e+00,2.437800912000e+07,2.437800627690e+07,2.437800284435e+07,0.000000000000e+00,0.000000000000e+00,-3.725290298462e-09
2025-01-01 17:36:0.000000,G05,20776451.200,20776459.374,20776449.020,20776454.570,-1.071020960810e-08,-8.173924748859e+00,-6.910502212937e-02,-6.910504939465e-02,-6.910504407964e-02,-2.726527813246e+01,5.315004047990e+00,-2.195027408447e+01,-8.173924747854e+00,2.077645120000e+07,2.077645937392e+07,2.077645456969e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:36:0.000000,G11,21625359.635,21625366.387,21625359.395,21625360.006,-8.847564458850e-09,-6.752372618611e+00,-7.138191815452e-02,-7.138194067801e-02,-7.138192823952e-02,-2.252349064202e+01,1.243848787857e+01,-1.008500276345e+01,-6.752372618765e+00,2.162535963500e+07,2.162536638737e+07,2.162536000597e+07,0.000000000000e+00,0.000000000000e+00,-3.725290298462e-09
2025-01-01 17:36:0.000000,G13,20307871.649,20307880.178,20307871.009,20307872.638,-1.117587089539e-08,-8.529312781404e+00,-6.843182974199e-02,-6.843185819271e-02,-6.843184421769e-02,-2.845072501201e+01,1.397501867006e+01,-1.447570634194e+01,-8.529312781990e+00,2.030787164900e+07,2.030788017831e+07,2.030787263827e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:36:0.000000,G20,21495265.160,21495271.557,21495262.710,21495268.947,-8.381903171540e-09,-6.396984586051e+00,-7.206790536666e-02,-7.206792670470e-02,-7.206792638075e-02,-2.133804374860e+01,3.239580270709e-01,-2.101408572153e+01,-6.396984584630e+00,2.149526516000e+07,2.149527155698e+07,2.149526894703e+07,7.450580596924e-09,7.450580596924e-09,3.725290298462e-09
2025-01-01 17:36:0.000000,G30,24369781.487,24369778.644,24369786.357,24369773.959,3.725290298462e-09,2.843104260467e+00,-8.104024203291e-02,-8.104023254933e-02,-8.104021319793e-02,9.483575008629e+00,1.935140064857e+01,2.883497565720e+01,2.843104261905e+00,2.436978148700e+07,2.436977864390e+07,2.436977395931e+07,0.000000000000e+00,0.000000000000e+00,3.725290298462e-09
2025-01-01 17:37:0.000000,G05,20778771.063,20778779.237,20778768.963,20778774.309,-1.071020960810e-08,-8.173924748859e+00,-6.911276017873e-02,-6.911278744401e-02,-6.911278171653e-02,-2.726527811858e+01,5.727483431972e+00,-2.153779468661e+01,-8.173924747854e+00,2.077877106300e+07,2.077877923692e+07,2.077877430903e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:37:0.000000,G11,21640047.604,21640054.356,21640047.294,21640048.083,-8.847564458850e-09,-6.752372618611e+00,-7.143091196400e-02,-7.143093448749e-02,-7.143092240992e-02,-2.252349062815e+01,1.207756840371e+01,-1.044592222443e+01,-6.752372618765e+00,2.164004760400e+07,2.164005435637e+07,2.164004808318e+07,3.725290298462e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 17:37:0.000000,G13,20288504.825,20288513.354,20288505.205,20288504.238,-1.117587089539e-08,-8.529312781404e+00,-6.836722891109e-02,-6.836725736181e-02,-6.836723812768e-02,-2.845072501201e+01,1.923413139870e+01,-9.216593613304e+00,-8.529312781990e+00,2.028850482500e+07,2.028851335431e+07,2.028850423762e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:37:0.000000,G20,21510428.464,21510434.861,21510426.174,21510432.004,-8.381903171540e-09,-6.396984586051e+00,-7.211848472116e-02,-7.211850605920e-02,-7.211850491028e-02,-2.133804374860e+01,1.148916878302e+00,-2.018912687030e+01,-6.396984584630e+00,2.151042846400e+07,2.151043486098e+07,2.151043200372e+07,7.450580596924e-09,7.450580596924e-09,3.725290298462e-09
2025-01-01 17:37:0.000000,G30,24361845.016,24361842.173,24361850.926,24361835.881,3.725290298462e-09,2.843104260467e+00,-8.101376945387e-02,-8.101375997029e-02,-8.101373525666e-02,9.483575008629e+00,2.471363323708e+01,3.419720824571e+01,2.843104261905e+00,2.436184501600e+07,2.436184217290e+07,2.436183588075e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:38:0.000000,G05,20781249.684,20781257.858,20781247.314,20781253.347,-1.071020960810e-08,-8.173924748859e+00,-6.912102778770e-02,-6.912105505298e-02,-6.912105071761e-02,-2.726527811858e+01,4.335365386132e+00,-2.292991273245e+01,-8.173924747854e+00,2.078124968400e+07,2.078125785792e+07,2.078125334737e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:38:0.000000,G11,21654975.098,21654981.850,21654975.138,21654975.036,-8.847564458850e-09,-6.752372618611e+00,-7.148070474258e-02,-7.148072726607e-02,-7.148071338390e-02,-2.252349062815e+01,1.388216588905e+01,-8.641324739100e+00,-6.752372618765e+00,2.165497509800e+07,2.165498185037e+07,2.165497503617e+07,3.725290298462e-09,0.000000000000e+00,3.725290298462e-09
2025-01-01 17:38:0.000000,G13,20269573.714,20269582.243,20269573.624,20269573.853,-1.117587089539e-08,-8.529312781404e+00,-6.830408146129e-02,-6.830410991201e-02,-6.830409310120e-02,-2.845072501201e+01,1.681081476801e+01,-1.163991024400e+01,-8.529312781990e+00,2.026957371400e+07,2.026958224331e+07,2.026957385312e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 17:38:0.000000,G20,21525663.030,21525669.427,21525660.800,21525666.477,-8.381903171540e-09,-6.396984586051e+00,-7.216930177951e-02,-7.216932311756e-02,-7.216932165928e-02,-2.133804376248e+01,1.458276457922e+00,-1.987976730455e+01,-6.396984584630e+00,2.152566303000e+07,2.152566942698e+07,2.152566647697e+07,0.000000000000e+00,3.725290298462e-09,0.000000000000e+00
2025-01-01 17:38:0.000000,G30,24354200.044,24354197.201,24354203.844,24354194.170,3.725290298462e-09,2.843104260467e+00,-8.098826921109e-02,-8.098825972752e-02,-8.098824589303e-02,9.483575008629e+00,1.383448823555e+01,2.331806324418e+01,2.843104261905e+00,2.435420004400e+07,2.435419720090e+07,2.435419417023e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:39:0.000000,G05,20783886.119,20783894.293,20783883.779,20783889.736,-1.071020960810e-08,-8.173924748859e+00,-6.912982180743e-02,-6.912984907271e-02,-6.912984458267e-02,-2.726527811858e+01,4.490045141248e+00,-2.277523297733e+01,-8.173924747854e+00,2.078388611900e+07,2.078389429292e+07,2.078388973600e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:39:0.000000,G11,21670145.409,21670152.161,21670144.769,21670146.398,-8.847564458850e-09,-6.752372618611e+00,-7.153130747119e-02,-7.153132999468e-02,-7.153131961859e-02,-2.252349062815e+01,1.037609070886e+01,-1.214739991928e+01,-6.752372618765e+00,2.167014540900e+07,2.167015216137e+07,2.167014639827e+07,-3.725290298462e-09,-7.450580596924e-09,-7.450580596924e-09
2025-01-01 17:39:0.000000,G13,20251083.112,20251091.641,20251081.812,20251085.121,-1.117587089539e-08,-8.529312781404e+00,-6.824240339034e-02,-6.824243184106e-02,-6.824242126900e-02,-2.845072499813e+01,1.057206336363e+01,-1.787866163450e+01,-8.529312781990e+00,2.025108311200e+07,2.025109164131e+07,2.025108512145e+07,3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:39:0.000000,G20,21540968.550,21540974.947,21540966.260,21540972.090,-8.381903171540e-09,-6.396984586051e+00,-7.222035551435e-02,-7.222037685239e-02,-7.222037570348e-02,-2.133804374860e+01,1.148916878302e+00,-2.018912687030e+01,-6.396984584630e+00,2.154096855000e+07,2.154097494698e+07,2.154097208972e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:39:0.000000,G30,24346848.135,24346845.292,24346851.265,24346843.297,3.725290298462e-09,2.843104260467e+00,-8.096374652151e-02,-8.096373703793e-02,-8.096372665796e-02,9.483575008629e+00,1.037997300612e+01,1.986354801475e+01,2.843104261905e+00,2.434684813500e+07,2.434684529190e+07,2.434684329687e+07,3.725290298462e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 17:40:0.000000,G05,20786680.542,20786688.716,20786678.062,20786684.375,-1.071020960810e-08,-8.173924748859e+00,-6.913914281834e-02,-6.913917008362e-02,-6.913916631542e-02,-2.726527811858e+01,3.768206177646e+00,-2.349707194094e+01,-8.173924747854e+00,2.078668054200e+07,2.078668871592e+07,2.078668437540e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:40:0.000000,G11,21685558.413,21685565.165,21685557.733,21685559.464,-8.847564458850e-09,-6.752372618611e+00,-7.158271973621e-02,-7.158274225971e-02,-7.158273208985e-02,-2.252349062815e+01,1.016985101687e+01,-1.235363961127e+01,-6.752372618765e+00,2.168555841300e+07,2.168556516537e+07,2.168555946409e+07,3.725290298462e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 17:40:0.000000,G13,20233033.522,20233042.051,20233032.072,20233035.763,-1.117587089539e-08,-8.529312781404e+00,-6.818219637607e-02,-6.818222482680e-02,-6.818221502813e-02,-2.845072501201e+01,9.798664435401e+00,-1.865206057661e+01,-8.529312781990e+00,2.023303352200e+07,2.023304205131e+07,2.023303576331e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:40:0.000000,G20,21556344.989,21556351.386,21556342.879,21556348.250,-8.381903171540e-09,-6.396984586051e+00,-7.227164580892e-02,-7.227166714696e-02,-7.227166506996e-02,-2.133804374860e+01,2.076995603284e+00,-1.926104814531e+01,-6.396984584630e+00,2.155634498900e+07,2.155635138598e+07,2.155634825049e+07,3.725290298462e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 17:40:0.000000,G30,24339790.124,24339787.281,24339794.374,24339783.555,3.725290298462e-09,2.843104260467e+00,-8.094020417037e-02,-8.094019468680e-02,-8.094017853211e-02,9.483575008629e+00,1.615468506189e+01,2.563826007052e+01,2.843104261905e+00,2.433979012400e+07,2.433978728090e+07,2.433978355466e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:41:0.000000,G05,20789632.754,20789640.928,20789631.054,20789635.382,-1.071020960810e-08,-8.173924748859e+00,-6.914899015665e-02,-6.914901742192e-02,-6.914900963204e-02,-2.726527813246e+01,7.789880629439e+00,-1.947539750302e+01,-8.173924747854e+00,2.078963275400e+07,2.078964092792e+07,2.078963538174e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:41:0.000000,G11,21701218.060,21701224.812,21701217.310,21701219.219,-8.847564458850e-09,-6.752372618611e+00,-7.163495471344e-02,-7.163497723693e-02,-7.163496742799e-02,-2.252349064202e+01,9.808931500377e+00,-1.271455914165e+01,-6.752372618765e+00,2.170121806000e+07,2.170122481237e+07,2.170121921930e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:41:0.000000,G13,20215431.250,20215439.779,20215429.690,20215433.661,-1.117587089539e-08,-8.529312781404e+00,-6.812348145305e-02,-6.812350990378e-02,-6.812350067227e-02,-2.845072501201e+01,9.231505213037e+00,-1.921921979897e+01,-8.529312781990e+00,2.021543125000e+07,2.021543977931e+07,2.021543366134e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:41:0.000000,G20,21571794.901,21571801.298,21571792.651,21571798.379,-8.381903171540e-09,-6.396984586051e+00,-7.232318118243e-02,-7.232320252048e-02,-7.232320116532e-02,-2.133804374860e+01,1.355156584171e+00,-1.998288716443e+01,-6.396984584630e+00,2.157179490100e+07,2.157180129798e+07,2.157179837889e+07,0.000000000000e+00,0.000000000000e+00,-3.725290298462e-09
2025-01-01 17:41:0.000000,G30,24333035.089,24333032.246,24333039.159,24333028.798,3.725290298462e-09,2.843104260467e+00,-8.091767243862e-02,-8.091766295504e-02,-8.091764772844e-02,9.483575008629e+00,1.522660633690e+01,2.471018134553e+01,2.843104261905e+00,2.433303508900e+07,2.433303224590e+07,2.433302879789e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 17:42:0.000000,G05,20792736.940,20792745.114,20792734.840,20792740.186,-1.071020960810e-08,-8.173924748859e+00,-6.915934442560e-02,-6.915937169088e-02,-6.915936596339e-02,-2.726527813246e+01,5.727483459728e+00,-2.153779467273e+01,-8.173924747854e+00,2.079273694000e+07,2.079274511392e+07,2.079274018603e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:42:0.000000,G11,21717119.136,21717125.888,21717118.416,21717120.249,-8.847564458850e-09,-6.752372618611e+00,-7.168799501082e-02,-7.168801753431e-02,-7.168800757070e-02,-2.252349062815e+01,9.963611311004e+00,-1.255987931714e+01,-6.752372618765e+00,2.171711913600e+07,2.171712588837e+07,2.171712024892e+07,3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:42:0.000000,G13,20198272.779,20198281.308,20198271.599,20198274.603,-1.117587089539e-08,-8.529312781404e+00,-6.806624688984e-02,-6.806627534057e-02,-6.806626414978e-02,-2.845072501201e+01,1.119078252287e+01,-1.725994248913e+01,-8.529312781990e+00,2.019827277900e+07,2.019828130831e+07,2.019827460296e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:42:0.000000,G20,21587311.733,21587318.130,21587309.833,21587314.670,-8.381903171540e-09,-6.396984586051e+00,-7.237493977645e-02,-7.237496111449e-02,-7.237495795474e-02,-2.133804374860e+01,3.159754111137e+00,-1.817828963746e+01,-6.396984584630e+00,2.158731173300e+07,2.158731812998e+07,2.158731466988e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:42:0.000000,G30,24326578.672,24326575.829,24326582.142,24326573.308,3.725290298462e-09,2.843104260467e+00,-8.089613678952e-02,-8.089612730594e-02,-8.089611517293e-02,9.483575008629e+00,1.213301062397e+01,2.161658563260e+01,2.843104261905e+00,2.432657867200e+07,2.432657582890e+07,2.432657330832e+07,0.000000000000e+00,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 17:43:0.000000,G05,20795997.761,20796005.935,20795995.541,20796001.193,-1.071020960810e-08,-8.173924748859e+00,-6.917022117263e-02,-6.917024843791e-02,-6.917024332914e-02,-2.726527811858e+01,5.108764342121e+00,-2.215651377646e+01,-8.173924747854e+00,2.079599776100e+07,2.079600593492e+07,2.079600119252e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:43:0.000000,G11,21733268.566,21733275.318,21733268.416,21733268.798,-8.847564458850e-09,-6.752372618611e+00,-7.174186372769e-02,-7.174188625118e-02,-7.174187334865e-02,-2.252349062815e+01,1.290252722719e+01,-9.620963400958e+00,-6.752372618765e+00,2.173326856600e+07,2.173327531837e+07,2.173326879786e+07,-3.725290298462e-09,-7.450580596924e-09,-3.725290298462e-09
2025-01-01 17:43:0.000000,G13,20181566.116,20181574.645,20181565.566,20181566.966,-1.117587089539e-08,-8.529312781404e+00,-6.801051939493e-02,-6.801054784565e-02,-6.801053340660e-02,-2.845072501201e+01,1.443905801868e+01,-1.401166699333e+01,-8.529312781990e+00,2.018156611600e+07,2.018157464531e+07,2.018156696615e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:43:0.000000,G20,21602901.711,21602908.108,21602898.601,21602906.518,-8.381903171540e-09,-6.396984586051e+00,-7.242694235866e-02,-7.242696369670e-02,-7.242696677570e-02,-2.133804374860e+01,-3.078997307115e+00,-2.441704105571e+01,-6.396984584630e+00,2.160290171100e+07,2.160290810798e+07,2.160290651821e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 17:43:0.000000,G30,24320428.688,24320425.845,24320432.888,24320422.196,3.725290298462e-09,2.843104260467e+00,-8.087562329108e-02,-8.087561380751e-02,-8.087559791062e-02,9.483575008629e+00,1.589688540526e+01,2.538046041389e+01,2.843104261905e+00,2.432042868800e+07,2.432042584490e+07,2.432042219594e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:44:0.000000,G05,20799409.319,20799417.493,20799407.789,20799411.684,-1.071020960810e-08,-8.173924748859e+00,-6.918160072414e-02,-6.918162798942e-02,-6.918161932302e-02,-2.726527811858e+01,8.666399417545e+00,-1.859887870104e+01,-8.173924747854e+00,2.079940931900e+07,2.079941749292e+07,2.079941168396e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:44:0.000000,G11,21749663.391,21749670.143,21749663.411,21749663.360,-8.847564458850e-09,-6.752372618611e+00,-7.179655099387e-02,-7.179657351736e-02,-7.179655973831e-02,-2.252349062815e+01,1.377904602917e+01,-8.744444598974e+00,-6.752372618765e+00,2.174966339100e+07,2.174967014337e+07,2.174966336009e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:44:0.000000,G13,20165311.698,20165320.227,20165310.748,20165313.166,-1.117587089539e-08,-8.529312781404e+00,-6.795630042600e-02,-6.795632887673e-02,-6.795631650006e-02,-2.845072499813e+01,1.237666087672e+01,-1.607406412141e+01,-8.529312781990e+00,2.016531169800e+07,2.016532022731e+07,2.016531316644e+07,0.000000000000e+00,-3.725290298462e-09,0.000000000000e+00
2025-01-01 17:44:0.000000,G20,21618560.096,21618566.493,21618557.906,21618563.481,-8.381903171540e-09,-6.396984586051e+00,-7.247917312145e-02,-7.247919445950e-02,-7.247919279498e-02,-2.133804376248e+01,1.664516149913e+00,-1.967352761256e+01,-6.396984584630e+00,2.161856009600e+07,2.161856649298e+07,2.161856348114e+07,-3.725290298462e-09,3.725290298462e-09,0.000000000000e+00
2025-01-01 17:44:0.000000,G30,24314585.463,24314582.620,24314588.893,24314580.161,3.725290298462e-09,2.843104260467e+00,-8.085613303073e-02,-8.085612354716e-02,-8.085611162039e-02,9.483575008629e+00,1.192677089035e+01,2.141034589898e+01,2.843104261905e+00,2.431458546300e+07,2.431458261990e+07,2.431458016115e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 17:45:0.000000,G05,20802970.400,20802978.574,20802967.930,20802974.218,-1.071020960810e-08,-8.173924748859e+00,-6.919347903067e-02,-6.919350629595e-02,-6.919350247618e-02,-2.726527811858e+01,3.819766114521e+00,-2.344551200406e+01,-8.173924747854e+00,2.080297040000e+07,2.080297857392e+07,2.080297421795e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
