epoch,sat,primary_code_type,elevation_deg,azimuth_deg,pressure_hpa,temperature_k,vapor_pressure_hpa,zhd_m,zwd_m,mapping_function,ztd_m,slant_delay_m
2025-01-01 00:29:00.000,G12,C1C,27.848259,51.558046,1010.247266,287.986680,8.484425,2.303314,0.085155,2.140725,2.388469,5.113054
2025-01-01 00:29:00.000,G25,C1C,57.388131,93.019587,1010.247266,287.986680,8.484425,2.303314,0.085155,1.187168,2.388469,2.835514
2025-01-01 00:29:00.000,G28,C1C,53.056052,270.607099,1010.247266,287.986680,8.484425,2.303314,0.085155,1.251214,2.388469,2.988485
2025-01-01 00:29:00.000,G31,C1C,27.652087,249.544354,1010.247266,287.986680,8.484425,2.303314,0.085155,2.154701,2.388469,5.146437
2025-01-01 00:30:00.000,G10,C1C,72.940670,195.413214,1010.247266,287.986680,8.484425,2.303314,0.085155,1.046023,2.388469,2.498395
2025-01-01 00:30:00.000,G12,C1C,27.569559,51.185091,1010.247266,287.986680,8.484425,2.303314,0.085155,2.160643,2.388469,5.160629
2025-01-01 00:30:00.000,G25,C1C,57.393658,92.067058,1010.247266,287.986680,8.484425,2.303314,0.085155,1.187095,2.388469,2.835339
2025-01-01 00:30:00.000,G26,C1C,10.078292,202.165818,1010.247266,287.986680,8.484425,2.303314,0.085155,5.714491,2.388469,13.648884
2025-01-01 00:30:00.000,G28,C1C,53.297400,271.331223,1010.247266,287.986680,8.484425,2.303314,0.085155,1.247274,2.388469,2.979075
2025-01-01 00:30:00.000,G31,C1C,27.968302,249.949548,1010.247266,287.986680,8.484425,2.303314,0.085155,2.132273,2.388469,5.092869
2025-01-01 00:31:00.000,G10,C1C,72.435692,194.760721,1010.247266,287.986680,8.484425,2.303314,0.085155,1.048901,2.388469,2.505267
2025-01-01 00:31:00.000,G12,C1C,27.287734,50.817604,1010.247266,287.986680,8.484425,2.303314,0.085155,2.181219,2.388469,5.209773
2025-01-01 00:31:00.000,G25,C1C,57.389370,91.115338,1010.247266,287.986680,8.484425,2.303314,0.085155,1.187152,2.388469,2.835475
2025-01-01 00:31:00.000,G26,C1C,10.480497,202.174100,1010.247266,287.986680,8.484425,2.303314,0.085155,5.497501,2.388469,13.130611
2025-01-01 00:31:00.000,G28,C1C,53.535695,272.061878,1010.247266,287.986680,8.484425,2.303314,0.085155,1.243430,2.388469,2.969893
2025-01-01 00:31:00.000,G31,C1C,28.283648,250.357687,1010.247266,287.986680,8.484425,2.303314,0.085155,2.110431,2.388469,5.040698
2025-01-01 00:32:00.000,G10,C1C,71.928075,194.148161,1010.247266,287.986680,8.484425,2.303314,0.085155,1.051892,2.388469,2.512412
2025-01-01 00:32:00.000,G12,C1C,27.002852,50.455579,1010.247266,287.986680,8.484425,2.303314,0.085155,2.202474,2.388469,5.260541
2025-01-01 00:32:00.000,G25,C1C,57.375266,90.165071,1010.247266,287.986680,8.484425,2.303314,0.085155,1.187339,2.388469,2.835921
2025-01-01 00:32:00.000,G26,C1C,10.883940,202.184533,1010.247266,287.986680,8.484425,2.303314,0.085155,5.296044,2.388469,12.649435
2025-01-01 00:32:00.000,G28,C1C,53.770899,272.799069,1010.247266,287.986680,8.484425,2.303314,0.085155,1.239679,2.388469,2.960935
2025-01-01 00:32:00.000,G31,C1C,28.598112,250.768780,1010.247266,287.986680,8.484425,2.303314,0.085155,2.089153,2.388469,4.989876
2025-01-01 00:33:00.000,G10,C1C,71.418064,193.572378,1010.247266,287.986680,8.484425,2.303314,0.085155,1.054998,2.388469,2.519830
2025-01-01 00:33:00.000,G12,C1C,26.714981,50.099007,1010.247266,287.986680,8.484425,2.303314,0.085155,2.224434,2.388469,5.312991
2025-01-01 00:33:00.000,G25,C1C,57.351355,89.216896,1010.247266,287.986680,8.484425,2.303314,0.085155,1.187656,2.388469,2.836679
2025-01-01 00:33:00.000,G26,C1C,11.288616,202.197118,1010.247266,287.986680,8.484425,2.303314,0.085155,5.108523,2.388469,12.201547
2025-01-01 00:33:00.000,G28,C1C,54.002971,273.542797,1010.247266,287.986680,8.484425,2.303314,0.085155,1.236021,2.388469,2.952199
2025-01-01 00:33:00.000,G31,C1C,28.911682,251.182841,1010.247266,287.986680,8.484425,2.303314,0.085155,2.068420,2.388469,4.940356
2025-01-01 00:34:00.000,G10,C1C,70.905880,193.030512,1010.247266,287.986680,8.484425,2.303314,0.085155,1.058221,2.388469,2.527527
